model_key,series,lag,lb_stat,lb_pvalue,bp_stat,bp_pvalue
GARCH | normal,std_resid,1,2.2481012940369376,0.13377845889344547,2.241281977674844,0.13436953647534947
APARCH | normal,std_resid,1,0.342670527140298,0.5582917842244842,0.3416310816585782,0.5588892403999557
APARCH | normal,std_resid,6,2.1633073471927315,0.9040830598176448,2.1519744360449473,0.905204183401169
APARCH | normal,std_resid,10,3.6413151387431633,0.9620808790731489,3.6147965203873893,0.9630560123076207
APARCH | normal,std_resid,15,9.292964330685823,0.8617077578938437,9.184810992275784,0.8676575774836772
APARCH | normal,std_resid,20,16.046666953418896,0.7137249236160481,15.809605366977534,0.7283635470757148
APARCH | normal,abs_std_resid,1,0.2325563314553178,0.6296347915950813,0.23185090274513986,0.630154795348774
APARCH | normal,abs_std_resid,6,7.308238059797303,0.29327967755539136,7.255613230448458,0.2978538632365799
APARCH | normal,abs_std_resid,10,13.63803206790701,0.19015138204009546,13.52154077737508,0.1959549607434293
APARCH | normal,abs_std_resid,15,16.799705477950038,0.33097839015051134,16.635323325289292,0.34112791045061097
APARCH | normal,abs_std_resid,20,18.70706357180977,0.540933964458086,18.5038259238382,0.5542557195494301
APARCH | normal,sq_std_resid,1,0.07906721531429962,0.7785654935492113,0.07882737542962531,0.7788928491600713
APARCH | normal,sq_std_resid,6,1.9102812029437632,0.9277622161446514,1.897061541731174,0.9289180795866786
APARCH | normal,sq_std_resid,10,2.8163596956425456,0.985421371610514,2.7935217515371376,0.9858741739825199
APARCH | normal,sq_std_resid,15,3.631238701204312,0.998716759299159,3.597031769826897,0.9987869873475321
APARCH | normal,sq_std_resid,20,5.000532170540341,0.9997224182207658,4.938172509826346,0.9997482737258238
APARCH | t,std_resid,1,0.9414123797823725,0.33191487823351806,0.9385567305009296,0.33264929023121265
APARCH | t,std_resid,6,3.13222516737533,0.79207762526608,3.1171396044918853,0.794007532231929
APARCH | t,std_resid,10,4.975311848557187,0.8928210917120084,4.941286630488671,0.8950654293553394
APARCH | t,std_resid,15,10.715855788704822,0.7724645055576814,10.59850781559023,0.7805016980885081
APARCH | t,std_resid,20,17.429711399643743,0.6249202120999762,17.18491169284417,0.6409359631286284
APARCH | t,abs_std_resid,1,0.8132584749144441,0.36715863190177855,0.810791563463743,0.36788632817298317
APARCH | t,abs_std_resid,6,7.062384768287229,0.31511642934620615,7.014711409071534,0.3194888395028631
APARCH | t,abs_std_resid,10,13.464086533872662,0.19886866108657117,13.352394763140246,0.2046308678268558
APARCH | t,abs_std_resid,15,16.181650532173116,0.37008287355751796,16.029082299039665,0.38012146499402305
APARCH | t,abs_std_resid,20,18.272979328311408,0.5694311168049271,18.078073313270796,0.5822650894775566
APARCH | t,sq_std_resid,1,0.26537008880571095,0.6064546033194612,0.2645651239256127,0.6070010575255905
APARCH | t,sq_std_resid,6,1.593021162281776,0.9530778170159795,1.582635127006526,0.9538176673581776
APARCH | t,sq_std_resid,10,2.303332103685859,0.9934424058348105,2.2854007475498435,0.993647849269268
APARCH | t,sq_std_resid,15,3.000725132272579,0.999597197959794,2.9730687168340824,0.9996197041517023
APARCH | t,sq_std_resid,20,4.375526422628993,0.9999035381652381,4.319622437555513,0.9999130365924049
APARCH | skewt,std_resid,1,0.8826455825136691,0.3474780981875657,0.8799681944979552,0.3482103908298704
APARCH | skewt,std_resid,6,3.0700819112944644,0.8000008241993697,3.0552121500138876,0.8018859129263479
APARCH | skewt,std_resid,10,4.895755206917804,0.8980319155499676,4.862144022707525,0.90019451523427
APARCH | skewt,std_resid,15,10.591947969531368,0.780947896781647,10.475634729183227,0.7888034592513353
APARCH | skewt,std_resid,20,17.34340071422216,0.6305757903180087,17.098954199139026,0.6465391025232183
APARCH | skewt,abs_std_resid,1,0.7860681145827642,0.3752916955776857,0.7836836814748286,0.37601690141891997
APARCH | skewt,abs_std_resid,6,6.982806832452368,0.322440143569523,6.935615467073559,0.32684254098242604
APARCH | skewt,abs_std_resid,10,13.564294534287573,0.19380883346128408,13.451341300897615,0.19951963912189385
APARCH | skewt,abs_std_resid,15,16.286435512087852,0.3632746442448409,16.132439150244657,0.37330469854544
APARCH | skewt,abs_std_resid,20,18.32765112939849,0.5658339289588374,18.132314537627767,0.5786923548951991
APARCH | skewt,sq_std_resid,1,0.25719309405040597,0.6120551279771524,0.25641293299666357,0.612595297849148
APARCH | skewt,sq_std_resid,6,1.5769857297814425,0.9542176493902947,1.5666825318442554,0.9549426621276134
APARCH | skewt,sq_std_resid,10,2.305786980378162,0.9934139224541501,2.287761242953021,0.9936210659978042
APARCH | skewt,sq_std_resid,15,2.989642640807691,0.9996063420602108,2.9620919644595247,0.9996283505448484
APARCH | skewt,sq_std_resid,20,4.3485508995573126,0.9999082255841611,4.293070378326133,0.9999172626040972
